	index	User_ID	Anime_ID	Feedback
28026	193252	2232	1426	7
28031	193277	2233	32	7
28034	193298	2233	1509	7
28036	193308	2233	61	7
28038	193321	2233	3538	7
28041	193329	2233	9	7
28044	193347	2233	1099	7
28046	193352	2233	827	7
28048	193357	2233	141	7
28049	193360	2233	146	7
28053	193422	2233	551	7
28055	193431	2233	227	7
28056	193434	2233	3028	7
28061	193485	2233	3123	7
28062	193503	2233	307	7
28064	193510	2233	1623	7
28065	193511	2233	1453	7
28069	193555	2234	253	7
28070	193569	2234	286	7
28071	193575	2234	2118	7
28075	193593	2235	827	7
28091	193783	2244	2100	7
28092	193786	2244	622	7
28094	193800	2244	60	7
28101	193848	2245	2033	7
28102	193879	2245	622	7
28103	193882	2245	2925	7
28104	193885	2245	47	7
28107	193916	2245	2933	7
28117	194007	2245	218	7
28126	194104	2246	552	7
28128	194120	2247	17	7
28131	194134	2247	1754	7
28135	194177	2247	1275	7
28136	194198	2247	1882	7
28138	194206	2247	682	7
28140	194223	2247	719	7
28142	194255	2247	115	7
28144	194270	2247	139	7
28145	194313	2247	261	7
28146	194357	2249	17	7
28154	194413	2249	629	7
28156	194415	2249	631	7
28157	194416	2249	632	7
28158	194417	2249	633	7
28161	194420	2249	1879	7
28162	194421	2249	1880	7
28164	194426	2249	2013	7
28171	194483	2251	447	7
28172	194514	2251	3140	7
28173	194515	2251	1207	7
28175	194525	2251	656	7
28177	194542	2251	9	7
28185	194609	2252	60	7
28191	194648	2252	819	7
28194	194656	2252	521	7
28196	194677	2252	2002	7
28200	194737	2254	1494	7
28210	194831	2256	1773	7
28225	194907	2256	129	7
28247	195097	2259	2677	7
28251	195161	2260	517	7
28252	195204	2260	383	7
28266	195308	2261	1113	7
28280	195454	2264	613	7
28284	195483	2264	418	7
28286	195493	2264	1844	7
28300	195641	2266	1370	7
28301	195656	2266	3339	7
28303	195679	2266	201	7
28305	195696	2266	218	7
28310	195729	2266	1865	7
28330	195963	2274	9	7
28333	196000	2275	29	7
28344	196027	2275	1882	7
28346	196031	2275	682	7
28353	196060	2275	9	7
28355	196076	2275	3580	7
28392	196271	2275	261	7
28395	196284	2275	981	7
28406	196313	2275	286	7
28419	196352	2276	1316	7
28423	196371	2280	568	7
28425	196380	2280	19	7
28428	196398	2280	656	7
28432	196418	2280	1225	7
28435	196423	2280	9	7
28436	196428	2280	1579	7
28437	196435	2280	146	7
28438	196448	2280	507	7
28441	196463	2280	261	7
28442	196469	2280	307	7
28446	196537	2281	67	7
28456	196598	2282	2100	7
28462	196655	2282	227	7
28465	196668	2282	276	7
28466	196672	2282	286	7
28467	196678	2282	2118	7
28468	196686	2282	1308	7
28472	196705	2283	1880	7
28477	196734	2283	517	7
28478	196747	2283	2167	7
28483	196791	2283	552	7
28484	196795	2283	227	7
28489	196817	2283	1532	7
28511	196930	2285	3557	7
28532	197079	2288	286	7
28536	197097	2291	27	7
28544	197173	2292	2815	7
28550	197206	2292	1984	7
28558	197236	2292	1310	7
28561	197280	2293	253	7
28565	197329	2295	253	7
28579	197446	2300	2876	7
28585	197488	2302	9	7
28591	197526	2304	359	7
28592	197543	2304	1551	7
28593	197561	2304	719	7
28596	197580	2304	517	7
28600	197602	2304	525	7
28603	197608	2304	921	7
28606	197617	2304	253	7
28608	197637	2305	218	7
28609	197638	2305	1978	7
28610	197648	2306	1494	7
28611	197656	2306	3175	7
28612	197659	2306	1498	7
28615	197682	2306	563	7
28634	197810	2312	32	7
28635	197814	2312	633	7
28637	197816	2312	1901	7
28643	197837	2312	2018	7
28644	197840	2312	6591	7
28666	198018	2316	1225	7
28674	198084	2317	596	7
28675	198086	2317	2100	7
28680	198093	2317	705	7
28682	198096	2317	1220	7
28684	198101	2317	777	7
28686	198105	2317	2107	7
28689	198144	2319	67	7
28690	198148	2319	397	7
28691	198157	2319	376	7
28692	198167	2319	253	7
28699	198231	2323	2018	7
28705	198275	2323	276	7
28709	198301	2323	1623	7
28710	198304	2323	327	7
28711	198314	2323	3504	7
28722	198396	2329	27	7
28723	198398	2329	32	7
28730	198424	2329	227	7
28732	198434	2329	292	7
28733	198436	2329	1453	7
28747	198544	2332	613	7
28754	198575	2332	827	7
28756	198608	2332	504	7
28759	198619	2332	201	7
28760	198631	2332	424	7
28761	198640	2332	1610	7
28764	198653	2332	3028	7
28766	198669	2332	261	7
28768	198677	2332	1682	7
28769	198682	2332	276	7
28775	198716	2332	1623	7
28793	198817	2334	115	7
28794	198821	2334	3580	7
28795	198822	2334	400	7
28796	198829	2334	139	7
28797	198831	2334	376	7
28799	198847	2334	165	7
28814	198928	2337	1409	7
28816	198956	2337	253	7
28817	198962	2337	286	7
28819	199009	2341	17	7
28824	199041	2341	3173	7
28825	199047	2341	596	7
28826	199057	2341	1031	7
28829	199070	2341	36	7
28832	199085	2341	627	7
28833	199086	2341	628	7
28834	199087	2341	629	7
28835	199088	2341	630	7
28836	199089	2341	631	7
28837	199090	2341	632	7
28843	199098	2341	1881	7
28848	199109	2341	2925	7
28852	199118	2341	1054	7
28855	199140	2341	1882	7
28857	199145	2341	682	7
28858	199148	2341	690	7
28862	199158	2341	67	7
28863	199169	2341	1169	7
28867	199192	2341	543	7
28868	199196	2341	777	7
28869	199200	2341	111	7
28870	199203	2341	115	7
28872	199210	2341	517	7
28873	199223	2341	139	7
28876	199249	2341	165	7
28880	199271	2341	184	7
28887	199320	2341	981	7
28895	199393	2344	568	7
28905	199435	2344	67	7
28914	199497	2347	27	7
28929	199581	2350	1763	7
28936	199618	2350	3768	7
28940	199632	2350	2655	7
28941	199646	2350	4217	7
28942	199649	2350	141	7
28944	199671	2352	568	7
28945	199678	2352	447	7
28946	199696	2352	620	7
28947	199706	2352	658	7
28949	199727	2352	67	7
28955	199768	2352	2083	7
28960	199807	2354	31	7
28973	199873	2355	90	7
29000	200098	2356	261	7
29006	200137	2357	6614	7
29007	200176	2359	447	7
29009	200188	2359	1494	7
29010	200205	2359	2288	7
29011	200226	2359	455	7
29012	200232	2359	1948	7
29014	200235	2359	2038	7
29015	200246	2359	694	7
29024	200332	2360	359	7
29039	200444	2361	67	7
29046	200496	2362	3408	7
29047	200498	2362	2482	7
29057	200528	2362	455	7
29063	200563	2362	560	7
29067	200579	2362	705	7
29068	200582	2362	1216	7
29071	200593	2362	1795	7
29072	200595	2362	1218	7
29074	200601	2362	1220	7
29075	200602	2362	722	7
29076	200618	2362	1798	7
29077	200629	2362	3644	7
29080	200659	2362	97	7
29089	200738	2362	3234	7
29091	200742	2362	564	7
29111	200899	2362	2981	7
29133	201053	2363	1090	7
29151	201157	2364	622	7
29166	201179	2364	2140	7
29167	201180	2364	647	7
29221	201616	2366	3856	7
29224	201630	2366	1494	7
29225	201632	2366	19	7
29229	201660	2366	1498	7
29231	201670	2366	1037	7
29234	201681	2366	627	7
29235	201682	2366	628	7
29236	201683	2366	629	7
29237	201684	2366	630	7
29238	201685	2366	631	7
29239	201686	2366	632	7
29240	201687	2366	633	7
29241	201688	2366	1878	7
29242	201689	2366	1901	7
29243	201692	2366	1879	7
29244	201693	2366	1880	7
29246	201695	2366	1906	7
29254	201741	2366	60	7
29255	201746	2366	3212	7
29257	201759	2366	1220	7
29258	201782	2366	88	7
29260	201791	2366	769	7
29264	201846	2366	129	7
29268	201875	2366	2054	7
29269	201882	2366	521	7
29273	201961	2366	4943	7
29276	202006	2366	227	7
29277	202015	2366	1668	7
29283	202086	2366	2118	7
29285	202102	2366	307	7
29288	202123	2366	2396	7
29289	202126	2366	1623	7
29294	202143	2366	2129	7
29301	202206	2368	67	7
29306	202241	2368	517	7
29334	202465	2371	18	7
29336	202475	2371	27	7
29338	202478	2371	32	7
29339	202481	2371	34	7
29340	202483	2371	4231	7
29341	202484	2371	613	7
29342	202491	2371	1164	7
29345	202521	2371	1562	7
29348	202535	2371	68	7
29355	202572	2371	141	7
29358	202586	2372	19	7
29359	202598	2372	596	7
29364	202619	2372	47	7
29368	202642	2372	1399	7
29371	202681	2372	115	7
29376	202719	2372	165	7
29378	202727	2372	195	7
29382	202755	2373	9	7
29383	202783	2374	152	7
29386	202800	2375	27	7
29393	202819	2375	61	7
29394	202820	2375	1787	7
29401	202852	2375	1579	7
29404	202879	2375	845	7
29418	202971	2377	18	7
29425	203006	2377	9	7
29435	203089	2377	383	7
29436	203095	2377	921	7
29439	203114	2377	552	7
29444	203168	2378	627	7
29446	203170	2378	629	7
29447	203171	2378	630	7
29448	203172	2378	631	7
29449	203173	2378	632	7
29452	203176	2378	1901	7
29456	203191	2378	67	7
29477	203337	2379	1942	7
29482	203352	2379	97	7
29484	203360	2379	1579	7
29485	203366	2379	814	7
29488	203433	2379	227	7
29489	203446	2379	258	7
29493	203463	2379	292	7
29502	203559	2384	819	7
29506	203594	2385	90	7
29514	203645	2387	598	7
29517	203652	2387	3221	7
29525	203672	2387	4389	7
29533	203693	2387	61	7
29534	203703	2387	2933	7
29537	203722	2387	564	7
29545	203798	2389	17	7
29550	203860	2389	115	7
29559	203962	2390	6555	7
29564	203985	2390	564	7
29566	204005	2390	525	7
29567	204007	2390	1372	7
29586	204100	2391	19	7
29587	204103	2391	596	7
29589	204124	2391	9	7
29590	204125	2391	769	7
29591	204127	2391	777	7
29592	204138	2391	376	7
29597	204192	2391	1849	7
29602	204210	2392	67	7
29603	204216	2392	115	7
29604	204226	2392	165	7
29619	204335	2394	1509	7
29621	204341	2394	694	7
29625	204373	2394	474	7
29627	204381	2394	1087	7
29634	204431	2394	517	7
29636	204443	2394	815	7
29638	204448	2394	129	7
29639	204468	2394	564	7
29644	204533	2394	877	7
29649	204591	2394	383	7
29654	204617	2394	2776	7
29659	204649	2394	552	7
29676	204779	2399	877	7
29677	204792	2399	907	7
29681	204817	2399	1839	7
29690	204869	2399	286	7
29708	204967	2400	2494	7
29709	204968	2400	2495	7
29711	204980	2400	1054	7
29714	205001	2400	141	7
29717	205037	2403	447	7
29720	205065	2403	1016	7
29727	205124	2403	2190	7
29731	205133	2403	618	7
29732	205137	2403	1040	7
29755	205231	2403	1562	7
29757	205245	2403	682	7
29760	205264	2403	694	7
29767	205299	2403	2576	7
29768	205301	2403	4325	7
29773	205325	2403	1798	7
29778	205376	2403	1090	7
29780	205399	2403	115	7
29781	205407	2403	5914	7
29782	205408	2403	2226	7
29786	205419	2403	1099	7
29787	205422	2403	563	7
29788	205425	2403	1100	7
29792	205440	2403	129	7
29793	205455	2403	1105	7
29794	205465	2403	139	7
29795	205466	2403	564	7
29798	205489	2403	4983	7
29807	205569	2403	1682	7
29815	205584	2404	1216	7
29830	205685	2404	1849	7
29831	205693	2404	1981	7
29854	205965	2414	1308	7
29855	205967	2414	311	7
29857	205977	2414	1623	7
29858	205979	2414	1453	7
29870	206073	2416	1047	7
29874	206098	2416	5792	7
29878	206131	2416	779	7
29894	206249	2416	1623	7
29905	206345	2417	1839	7
29907	206389	2420	67	7
29908	206397	2420	563	7
29923	206533	2423	9	7
29940	206619	2424	17	7
29942	206627	2424	1494	7
29945	206646	2424	3231	7
29947	206648	2424	1498	7
29949	206661	2424	2037	7
29955	206727	2424	1409	7
29956	206740	2424	525	7
29958	206771	2424	1308	7
29961	206787	2425	2382	7
29962	206790	2426	17	7
29966	206804	2426	67	7
29967	206810	2426	9	7
29968	206828	2426	376	7
29971	206854	2427	585	7
29984	206937	2427	383	7
29987	206944	2427	200	7
29991	206977	2427	551	7
29995	206993	2427	2980	7
29999	207002	2427	1977	7
30002	207014	2427	253	7
30007	207047	2427	1308	7
30008	207048	2427	2120	7
30038	207213	2430	152	7
30050	207273	2433	115	7
30058	207378	2433	258	7
30076	207488	2438	376	7
30078	207515	2438	1316	7
30084	207576	2439	656	7
30093	207622	2439	376	7
30094	207624	2439	141	7
30098	207660	2440	573	7
30118	207760	2440	1787	7
30119	207762	2440	6629	7
30120	207769	2440	6621	7
30125	207789	2440	1579	7
30131	207837	2440	3276	7
30132	207846	2440	3028	7
30145	207961	2442	3245	7
30147	207968	2442	2396	7
30151	207985	2442	3499	7
30153	207992	2442	6637	7
30161	208064	2444	253	7
30164	208107	2446	568	7
30175	208178	2446	141	7
30177	208194	2446	5454	7
30178	208204	2446	383	7
30211	208399	2448	88	7
30221	208479	2448	383	7
30230	208619	2449	1668	7
30237	208657	2449	1308	7
30239	208665	2449	2398	7
30240	208671	2449	3504	7
30248	208755	2454	682	7
30249	208765	2454	67	7
30265	208926	2454	1316	7
30266	208929	2454	281	7
30268	208952	2456	47	7
30269	208968	2456	1568	7
30271	208975	2456	1222	7
30272	208977	2456	1798	7
30277	209006	2456	517	7
30285	209055	2456	2751	7
30291	209074	2456	928	7
30293	209085	2456	218	7
30295	209091	2456	552	7
30297	209100	2456	1844	7
30309	209151	2456	6067	7
30311	209163	2457	19	7
30314	209173	2457	32	7
30319	209230	2457	517	7
30333	209380	2459	3538	7
30335	209410	2459	2021	7
30341	209450	2459	6640	7
30342	209460	2459	1841	7
30347	209488	2459	276	7
30360	209633	2461	200	7
30362	209649	2461	227	7
30364	209670	2461	981	7
30365	209673	2461	1426	7
30367	209684	2461	286	7
30368	209697	2461	307	7
30370	209699	2461	1308	7
30374	209749	2462	1164	7
30375	209757	2462	1054	7
30384	209838	2462	564	7
30402	210006	2469	1203	7
30406	210033	2470	1760	7
30407	210037	2470	2382	7
30426	210167	2475	253	7
30430	210191	2476	9	7
30436	210227	2476	286	7
30451	210299	2481	613	7
30452	210306	2481	560	7
30454	210311	2481	67	7
30459	210336	2481	827	7
30464	210400	2483	141	7
30470	210439	2485	9	7
30471	210446	2485	376	7
30473	210461	2485	227	7
30479	210492	2485	2874	7
30481	210501	2485	1538	7
30488	210581	2489	19	7
30489	210583	2489	5199	7
30490	210587	2489	560	7
30492	210592	2489	3209	7
30503	210655	2490	61	7
30505	210664	2490	769	7
30506	210668	2490	115	7
30507	210681	2490	877	7
30509	210698	2490	2815	7
30512	210711	2490	281	7
30517	210734	2493	457	7
30519	210770	2494	29	7
30521	210774	2494	36	7
30522	210775	2494	1037	7
30523	210777	2494	1040	7
30530	210799	2494	1795	7
30531	210801	2494	1169	7
30533	210824	2494	111	7
30534	210827	2494	793	7
30536	210836	2494	517	7
30538	210848	2494	2691	7
30539	210851	2494	835	7
30545	210938	2494	988	7
30556	211000	2499	67	7
30558	211019	2499	543	7
30573	211147	2501	88	7
30574	211154	2501	543	7
30575	211155	2501	9	7
30581	211216	2501	418	7
30588	211297	2501	1618	7
30592	211316	2501	1308	7
30612	211538	2506	3408	7
30619	211582	2506	6466	7
30620	211589	2506	2487	7
30622	211597	2506	2190	7
30623	211600	2506	6397	7
30627	211637	2506	2037	7
30628	211645	2506	647	7
30632	211671	2506	3232	7
30635	211681	2506	1773	7
30645	211764	2506	694	7
30650	211781	2506	1788	7
30663	211906	2506	9	7
30664	211907	2506	769	7
30665	211920	2506	777	7
30672	211991	2506	129	7
30674	212011	2506	3234	7
30677	212031	2506	845	7
30686	212161	2506	507	7
30693	212219	2506	1839	7
30694	212222	2506	1610	7
30698	212245	2506	5080	7
30709	212327	2506	1985	7
30720	212434	2510	286	7
30723	212447	2511	1948	7
30733	212541	2512	3232	7
30744	212602	2512	3234	7
30752	212671	2512	552	7
30757	212711	2512	286	7
30759	212719	2513	1760	7
30766	212742	2513	2003	7
30767	212748	2513	2820	7
30775	212785	2514	5937	7
30776	212789	2515	67	7
30777	212793	2515	9	7
30779	212818	2516	67	7
30787	212861	2519	568	7
30799	212940	2519	1426	7
30809	212999	2520	418	7
30817	213076	2522	504	7
30818	213083	2522	227	7
30836	213197	2524	551	7
30837	213208	2524	261	7
30839	213227	2524	1308	7
30866	213479	2526	2102	7
30873	213514	2526	1154	7
30874	213518	2526	286	7
30879	213535	2527	32	7
30886	213563	2527	6230	7
30900	213655	2527	269	7
30917	213725	2528	19	7
30923	213757	2528	172	7
30927	213778	2529	613	7
30937	213854	2532	695	7
30942	213930	2534	9	7
30944	213949	2534	1409	7
30945	213968	2534	418	7
30954	214021	2535	359	7
30959	214040	2535	2287	7
30966	214054	2535	632	7
30967	214055	2535	633	7
30970	214060	2535	1880	7
30971	214062	2535	1905	7
30972	214063	2535	1906	7
30977	214107	2535	517	7
30979	214158	2535	552	7
30981	214162	2535	1844	7
30982	214167	2535	253	7
30983	214174	2535	269	7
30984	214193	2535	1706	7
30991	214219	2536	690	7
30993	214235	2536	777	7
30995	214267	2536	383	7
31011	214427	2537	152	7
31023	214567	2539	115	7
31025	214579	2539	139	7
31027	214599	2539	165	7
31034	214674	2541	631	7
31036	214676	2541	1878	7
31038	214679	2541	1906	7
31039	214681	2541	656	7
31044	214720	2541	253	7
31047	214750	2542	560	7
31056	214855	2543	1031	7
31057	214859	2543	3140	7
31072	214935	2544	1763	7
31075	214949	2544	689	7
31076	214952	2544	1784	7
31079	214975	2544	9	7
31085	215031	2544	172	7
31089	215068	2544	232	7
31090	215069	2544	1978	7
31096	215120	2544	6492	7
31097	215121	2544	1985	7
31116	215310	2547	32	7
31124	215334	2547	61	7
31128	215355	2547	814	7
31135	215431	2547	258	7
31143	215474	2547	286	7
31148	215504	2547	1701	7
31149	215509	2547	1439	7
31154	215542	2547	323	7
31159	215561	2547	337	7
31161	215569	2547	2129	7
31169	215611	2548	3854	7
31177	215701	2548	552	7
31182	215744	2548	2118	7
31199	215886	2550	397	7
31202	215901	2550	139	7
31229	216148	2552	2063	7
31238	216216	2556	517	7
31242	216245	2556	227	7
31246	216314	2558	517	7
31258	216419	2558	1532	7
31261	216426	2558	1154	7
31262	216428	2558	2061	7
31266	216439	2558	286	7
31270	216471	2558	311	7
31273	216503	2558	3504	7
31277	216536	2559	376	7
31290	216589	2560	607	7
31292	216599	2560	649	7
31293	216605	2560	658	7
31294	216608	2560	669	7
31297	216611	2560	1882	7
31298	216613	2560	679	7
31299	216622	2560	699	7
31302	216636	2560	731	7
31306	216675	2560	793	7
31308	216687	2560	517	7
31309	216692	2560	2677	7
31311	216705	2560	835	7
31314	216718	2560	1113	7
31316	216769	2560	2152	7
31321	216796	2560	2003	7
31322	216816	2560	424	7
31326	216835	2560	951	7
31327	216839	2560	552	7
31328	216845	2560	1185	7
31329	216848	2560	1932	7
31336	216870	2560	2823	7
31337	216875	2560	1668	7
31338	216878	2560	2827	7
31349	216939	2560	1154	7
31350	216949	2560	5089	7
31352	216955	2560	3392	7
31353	216958	2560	1157	7
31355	216965	2560	2874	7
31357	216978	2560	1435	7
31362	217000	2560	301	7
31363	217001	2560	1436	7
31367	217015	2560	1706	7
31371	217045	2560	323	7
31375	217078	2561	9	7
31381	217143	2561	552	7
31383	217148	2561	1977	7
31387	217169	2561	269	7
31408	217251	2563	1090	7
31432	217418	2567	2128	7
31439	217456	2568	2021	7
31445	217507	2568	227	7
31451	217601	2569	253	7
31469	217708	2571	568	7
31470	217728	2571	47	7
31471	217733	2571	560	7
31472	217737	2571	67	7
31475	217806	2571	504	7
31479	217826	2571	6640	7
31493	217928	2573	3221	7
31500	217986	2573	1409	7
31506	218054	2573	253	7
31507	218065	2573	1425	7
31508	218067	2573	1426	7
31511	218082	2573	2876	7
31516	218139	2577	560	7
31521	218196	2577	1861	7
31527	218249	2579	88	7
31529	218252	2579	9	7
31530	218268	2579	383	7
31533	218290	2582	1113	7
31534	218296	2583	17	7
31554	218373	2585	618	7
31560	218410	2585	67	7
31562	218439	2585	9	7
31570	218488	2585	1113	7
31572	218511	2585	172	7
31573	218526	2585	921	7
31574	218537	2585	935	7
31578	218560	2585	2820	7
31585	218597	2585	1154	7
31590	218617	2585	286	7
31591	218623	2585	2876	7
31592	218628	2585	1890	7
31599	218670	2585	3332	7
31601	218681	2585	337	7
31604	218686	2586	9	7
31605	218697	2586	3136	7
31609	218722	2587	2640	7
31611	218732	2588	359	7
31612	218755	2588	67	7
31619	218834	2591	560	7
31634	218902	2592	907	7
31636	218916	2593	19	7
31644	218976	2593	9	7
31647	219048	2593	877	7
31656	219123	2593	201	7
31668	219220	2593	1932	7
31672	219243	2593	1846	7
31675	219260	2593	969	7
31680	219279	2593	974	7
31684	219303	2593	1858	7
31693	219367	2593	1618	7
31695	219379	2593	1308	7
31698	219404	2593	1453	7
31718	219608	2601	227	7
31723	219682	2603	19	7
31724	219684	2603	27	7
31725	219685	2603	32	7
31727	219694	2603	61	7
31737	219784	2603	1426	7
31738	219787	2603	286	7
31739	219791	2603	1890	7
31748	219819	2605	61	7
31759	219894	2607	1981	7
31770	219940	2609	32	7
31771	219943	2609	34	7
31774	219967	2609	6340	7
31777	219980	2609	61	7
31780	220001	2609	543	7
31781	220007	2609	1579	7
31782	220019	2609	2054	7
31783	220054	2609	921	7
31785	220066	2609	935	7
31799	220164	2612	627	7
31800	220165	2612	628	7
31803	220168	2612	631	7
31805	220170	2612	633	7
31807	220172	2612	1901	7
31810	220180	2612	647	7
31811	220182	2612	649	7
31812	220184	2612	3632	7
31815	220204	2612	6012	7
31825	220272	2612	5133	7
31828	220299	2612	253	7
31838	220352	2613	1947	7
31842	220404	2614	596	7
31845	220416	2614	664	7
31847	220425	2614	690	7
31850	220441	2614	1220	7
31853	220474	2614	777	7
31854	220482	2614	115	7
31861	220574	2614	507	7
31866	220620	2614	964	7
31868	220628	2614	1849	7
31880	220690	2614	307	7
31881	220692	2614	1441	7
31882	220693	2614	1308	7
31891	220727	2615	32	7
31907	220825	2615	907	7
31929	221041	2620	628	7
31931	221043	2620	630	7
31934	221046	2620	633	7
31936	221048	2620	1901	7
31943	221072	2620	1632	7
31945	221097	2620	543	7
31952	221186	2620	1308	7
31963	221277	2623	596	7
31964	221279	2623	3408	7
31965	221280	2623	3557	7
31970	221313	2623	694	7
31971	221314	2623	695	7
31979	221385	2623	521	7
31987	221463	2623	232	7
31988	221466	2623	1844	7
31995	221519	2623	1308	7
