	Unnamed: 0	anime_ids	name	genre	type	episodes	rating	members
1562	1562	7216	Time Travel Tondekeman!	Category 1,Category 4,Category 5	TV	39	7.49	957
1563	1563	3341	Uchuu no Stellvia	Category 6,Category 1,Category 2	TV	26	7.49	15471
1564	1564	4303	Yokoyama Mitsuteru Sangokushi	Category 1,Category 4	TV	47	7.49	2849
1565	1565	2990	Yowamushi Pedal: Special Ride	Category 3,Category 4,Category 2,Category 5	OVA	1	7.49	10737
1566	1566	4877	Ai no Wakakusa Monogatari	Category 1,Category 2,Category 5	TV	48	7.48	3334
1567	1567	574	Air	Category 8,Category 5,Category 2	TV	13	7.48	188861
1568	1568	4343	Akazukin Chacha	Category 8,Category 4,Category 2,Category 5	TV	74	7.48	7581
1569	1569	1921	Carnival Phantasm: HibiChika Special	Category 8,Category 5	Special	1	7.48	14893
1570	1570	4443	Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen	Category 1,Category 4,Category 2	Movie	1	7.48	1478
1571	1571	106	Deadman Wonderland	Category 6,Category 1,Category 7	TV	12	7.48	453454
1572	1572	3739	Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka	Category 8,Category 4	Movie	1	7.48	6442
1573	1573	4174	Ginban Kaleidoscope	Category 3,Category 2	TV	12	7.48	29837
1574	1574	2237	GJ-bu	Category 2,Category 5	TV	12	7.48	83838
1575	1575	22	Gokusen	Category 2,Category 5	TV	13	7.48	22009
1576	1576	6041	Happy Birthday: Inochi Kagayaku Toki	Category 5,Category 4,Category 2	Movie	1	7.48	1356
1577	1577	3469	Honobono Log	Category 5,Category 2	TV	10	7.48	9053
1578	1578	3495	Huyao Xiao Hongniang	Category 2,Category 5	ONA	13	7.48	2696
1579	1579	3103	Ikoku Meiro no Croisée The Animation	Category 1,Category 5	TV	12	7.48	38652
1580	1580	3689	Initial D Extra Stage	Category 1,Category 3,Category 2	OVA	2	7.48	15363
1581	1581	6500	Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!	Category 4,Category 2,Category 1,Category 5,Category 6	Movie	1	7.48	2941
1582	1582	695	Kimikiss Pure Rouge	Category 2	TV	24	7.48	58211
1583	1583	941	Little Busters!: Sekai no Saitou wa Ore ga Mamoru!	Category 2,Category 5	OVA	1	7.48	17204
1584	1584	4453	Lupin III: Kutabare! Nostradamus	Category 1,Category 4,Category 5	Movie	1	7.48	4383
1585	1585	2945	Maria-sama ga Miteru	Category 10,Category 5,Category 2	TV	13	7.48	33989
1586	1586	1048	Prince of Tennis: A Day on Survival Mountain	Category 3,Category 4,Category 5	OVA	1	7.48	11817
1587	1587	1857	Re:␣Hamatora	Category 7,Category 4,Category 5	TV	12	7.48	73903
1588	1588	3734	Ristorante Paradiso	Category 5,Category 2	TV	11	7.48	22229
1589	1589	1814	Seitokai no Ichizon Lv.2	Category 2,Category 5	ONA	10	7.48	41169
1590	1590	1587	Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!	Category 1	Special	1	7.47	4955
1591	1591	3440	Shigofumi Special	Category 8,Category 7,Category 2	Special	1	7.48	11797
1592	1592	4239	Shin Getter Robo	Category 4,Category 7,Category 1,Category 8,Category 6	OVA	13	7.48	4603
1593	1593	2674	Soredemo Machi wa Mawatteiru	Category 5	TV	12	7.48	31906
1594	1594	4326	Tokimeki Tonight	Category 8,Category 2,Category 5	TV	34	7.48	3057
1595	1595	2908	Yankee-kun na Yamada-kun to Megane-chan to Majo	Category 4,Category 2,Category 5	Special	1	7.48	7170
1596	1596	6609	Yowamushi Pedal: Re:RIDE	Category 3,Category 4,Category 2	Movie	1	7.48	4749
1597	1597	6610	Yowamushi Pedal: Re:ROAD	Category 3,Category 4,Category 2	Movie	1	7.48	3088
1598	1598	2531	Yuu☆Yuu☆Hakusho: Eizou Hakusho	Category 8,Category 1,Category 4	OVA	2	7.48	6352
1599	1599	2139	Zoids	Category 6,Category 1,Category 4,Category 5	TV	67	7.48	27614
1600	1600	1991	Air in Summer	Category 8,Category 1,Category 2,Category 5	Special	2	7.47	29514
1601	1601	2205	Appleseed Saga Ex Machina	Category 1,Category 6	Movie	1	7.47	28365
1602	1602	775	Asura Cryin&#039; 2	Category 8,Category 1,Category 6	TV	13	7.47	43725
1603	1603	1688	Cross Ange: Tenshi to Ryuu no Rondo	Category 1,Category 6	TV	25	7.47	75807
1604	1604	2157	D-Frag! OVA	Category 3,Category 1,Category 5	OVA	1	7.47	28116
1605	1605	5472	Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio	Category 7,Category 4,Category 5	OVA	1	7.47	5369
1606	1606	6553	Doraemon Movie 25: Nobita no Wan Nyan Jikuuden	Category 6,Category 4,Category 5	Movie	1	7.47	1269
1607	1607	1922	Fate/kaleid liner Prisma☆Illya 2wei!	Category 8,Category 1,Category 5	TV	10	7.47	56859
1608	1608	4267	Futatsu no Spica	Category 8,Category 6,Category 2	TV	20	7.47	5894
1609	1609	218	Gatchaman Crowds	Category 4,Category 6	TV	12	7.47	107513
1610	1610	1978	Gatchaman Crowds Insight	Category 4,Category 6	TV	12	7.47	41220
1611	1611	2027	Grisaia no Meikyuu Special	Category 5	Special	1	7.47	16648
1612	1612	1570	Hakushaku to Yousei	Category 8,Category 1,Category 4	TV	12	7.47	63915
1613	1613	3109	Hana to Alice: Satsujin Jiken	Category 7,Category 2,Category 5	Movie	1	7.47	9766
1614	1614	355	Hetalia Axis Powers Movie: Paint it, White	Category 1,Category 5	Movie	1	7.47	36986
1615	1615	887	High School DxD OVA	Category 8,Category 2,Category 5	OVA	2	7.47	91154
1616	1616	1844	Hitsugi no Chaika	Category 4,Category 2,Category 1,Category 5,Category 8	TV	12	7.47	164510
1617	1617	1466	JoJo no Kimyou na Bouken	Category 8,Category 7,Category 4,Category 2	OVA	6	7.47	24523
1618	1618	2099	Kuroko no Basket: Oshaberi Demo Shimasen ka	Category 3,Category 4,Category 2,Category 5	Special	1	7.47	8011
1619	1619	3113	Legend of Basara	Category 4,Category 2	TV	13	7.47	6033
1620	1620	6121	Legendz: Yomigaeru Ryuuou Densetsu	Category 8,Category 1,Category 4,Category 5	TV	50	7.47	1370
1621	1621	6225	Lupin III: Walther P-38	Category 1,Category 4,Category 7,Category 5	Special	1	7.47	3134
1622	1622	2695	Macross F Music Clip Shuu: Nyankuri	Category 3	Music	1	7.47	3010
1623	1623	4644	Mazinkaiser	Category 6,Category 4,Category 5	OVA	7	7.47	4681
1624	1624	5511	Mei to Koneko Bus	Category 8,Category 4	Special	1	7.47	7714
1625	1625	1375	Minami-ke Omatase	Category 5	OVA	1	7.47	15050
1626	1626	2467	Mobile Suit Gundam 0083: Stardust Memory	Category 6,Category 4,Category 2	OVA	13	7.47	20238
1627	1627	940	Mushibugyou	Category 8,Category 1,Category 4	TV	26	7.47	40155
1628	1628	461	Nerima Daikon Brothers	Category 3,Category 5	TV	12	7.47	5374
1629	1629	263	Ookami Shoujo to Kuro Ouji	Category 2,Category 5	TV	12	7.47	145439
1630	1630	3057	Precure All Stars Movie New Stage 3: Eien no Tomodachi	Category 8,Category 4,Category 2	Movie	1	7.47	1570
1631	1631	1039	Prince of Tennis: The Two Samurai, The First Game	Category 1,Category 4,Category 3	Movie	1	7.47	14249
1632	1632	5564	Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou	Category 8,Category 4,Category 2	OVA	1	7.47	1313
1633	1633	788	Shinrei Tantei Yakumo	Category 8,Category 2,Category 7	TV	13	7.47	78952
1634	1634	4346	Sketchbook: Full Color&#039;s	Category 5	TV	13	7.47	17360
1635	1635	661	Slam Dunk (Movie)	Category 3,Category 4,Category 2,Category 5	Movie	1	7.47	8750
1636	1636	4382	Slayers Special	Category 8,Category 4,Category 5	OVA	3	7.47	12820
1637	1637	6160	Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey	Category 6,Category 1,Category 4,Category 2	OVA	13	7.47	3499
1638	1638	1798	Tales of the Abyss	Category 8,Category 4,Category 2	TV	26	7.47	74901
1639	1639	702	Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!	Category 6,Category 1,Category 4,Category 5	Special	1	7.47	24618
1640	1640	236	Tonari no Seki-kun OVA	Category 1,Category 2,Category 5	OVA	1	7.47	20774
1641	1641	4577	Toshokan Sensou: Koi no Shougai	Category 6,Category 1,Category 2,Category 5	Special	1	7.47	6581
1642	1642	5521	Wagamama☆Fairy Mirumo de Pon!	Category 8,Category 4,Category 2,Category 5	TV	172	7.47	8713
1643	1643	3649	Yozakura Quartet: Hoshi no Umi	Category 8,Category 1,Category 4,Category 5	OVA	3	7.47	22065
1644	1644	1501	Zegapain	Category 1,Category 2,Category 6	TV	26	7.47	20644
1645	1645	2576	Zettai Karen Children	Category 8,Category 1,Category 4,Category 5	TV	51	7.47	25876
1646	1646	3300	Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai	Category 2	Movie	1	7.47	35058
1647	1647	736	Afro Samurai: Resurrection	Category 1,Category 4	Movie	1	7.46	51064
1648	1648	3084	Cardcaptor Sakura: Leave It to Kero-chan	Category 5	Movie	1	7.46	20410
1649	1649	1796	Chiisana Pengin: Lolo no Bouken	Category 8,Category 5,Category 4,Category 2	OVA	3	7.46	1459
1650	1650	1174	Dogs: Bullets &amp; Carnage	Category 1	OVA	4	7.46	44826
1651	1651	6601	Doraemon Movie 07: Nobita to Tetsujin Heidan	Category 8,Category 4,Category 5	Movie	1	7.46	1272
1652	1652	6557	Doraemon Movie 15: Nobita to Mugen Sankenshi	Category 8,Category 4,Category 6	Movie	1	7.46	1204
1653	1653	598	Final Fantasy VII: Last Order	Category 4,Category 2,Category 1,Category 8,Category 6	OVA	1	7.46	48041
1654	1654	337	Fukigen na Mononokean	Category 8,Category 5	TV	13	7.46	44786
1655	1655	3017	Grappler Baki: Saidai Tournament-hen	Category 1,Category 4,Category 3	TV	24	7.46	13584
1656	1656	334	Handa-kun	Category 4,Category 5	TV	12	7.46	69621
1657	1657	506	Hentai Ouji to Warawanai Neko.	Category 8,Category 1,Category 2,Category 5	TV	12	7.46	201735
1658	1658	117	Highschool of the Dead	Category 8,Category 1,Category 7,Category 5	TV	12	7.46	535892
1659	1659	2043	Higurashi no Naku Koro ni Kai Specials	Category 5	Special	24	7.46	28216
1660	1660	3350	Kurau Phantom Memory	Category 6,Category 1,Category 4,Category 2	TV	24	7.46	17463
1661	1661	4586	Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue	Category 4,Category 2,Category 1,Category 5,Category 8	OVA	1	7.46	5091
1662	1662	1342	Meitantei Holmes	Category 7,Category 4,Category 5	TV	26	7.46	3985
1663	1663	7352	Miracle Giants Doumu-kun	Category 3	TV	49	7.46	680
1664	1664	5300	Mobile Police Patlabor	Category 6,Category 7,Category 5	OVA	7	7.46	8516
1665	1665	2541	Mobile Suit Gundam Seed Special Edition	Category 1,Category 6	Special	3	7.46	7118
1666	1666	2409	Nekojiru-sou	Category 7,Category 5	OVA	1	7.46	34568
1667	1667	607	One Piece Movie 7: Karakuri-jou no Mecha Kyohei	Category 8,Category 4,Category 5	Movie	1	7.46	33028
1668	1668	642	Pokemon: Maboroshi no Pokemon Lugia Bakutan	Category 8,Category 4,Category 2,Category 5	Movie	1	7.46	78876
1669	1669	5043	Prince of Tennis: Pairpuri	Category 3,Category 4,Category 2,Category 5	Special	8	7.46	3315
1670	1670	1760	Rec	Category 2,Category 5	TV	9	7.46	68951
1671	1671	2705	Rurouni Kenshin Recap	Category 1,Category 4,Category 2,Category 5	Special	1	7.46	4527
1672	1672	431	Sabagebu!	Category 6,Category 1,Category 2,Category 5	TV	12	7.46	67306
1673	1673	2088	Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...	Category 1,Category 3,Category 6	TV	13	7.46	25750
1674	1674	2091	Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.	Category 1,Category 3,Category 6	TV	13	7.46	17466
1675	1675	664	Shakugan no Shana Movie	Category 8,Category 1	Movie	1	7.46	43962
1676	1676	5477	Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!	Category 8,Category 4,Category 2	Movie	1	7.46	2123
1677	1677	5582	Soukyuu no Fafner: Dead Aggressor - Heaven and Earth	Category 6,Category 1,Category 2	Movie	1	7.46	8266
1678	1678	1911	Speed Grapher	Category 1,Category 4,Category 7	TV	24	7.46	64627
1679	1679	1149	Suisei no Gargantia: Meguru Kouro, Haruka	Category 1,Category 4,Category 6	OVA	2	7.46	20151
1680	1680	2807	Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas	Category 3,Category 2,Category 5	Special	1	7.46	13903
1681	1681	6343	Yawara! Special: Zutto Kimi no Koto ga... .	Category 1,Category 2,Category 3,Category 5	Special	1	7.46	855
1682	1682	2685	Aa! Megami-sama! (2011)	Category 8,Category 1,Category 2,Category 5	OVA	3	7.45	12872
1683	1683	572	Aa! Megami-sama! (TV)	Category 8,Category 1,Category 2,Category 5	TV	24	7.45	96694
1684	1684	2271	Amanchu!	Category 4,Category 2,Category 5	TV	12	7.45	40481
1685	1685	1066	Bamboo Blade	Category 1,Category 2,Category 3,Category 5	TV	26	7.45	61649
1686	1686	2278	Bishoujo Senshi Sailor Moon SuperS Special	Category 8,Category 2	Special	3	7.45	12317
1687	1687	2504	Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki	Category 2	Special	4	7.45	3174
1688	1688	3657	Captain Tsubasa: Road to 2002	Category 1,Category 4,Category 3	TV	52	7.45	19746
1689	1689	1739	Cuticle Tantei Inaba	Category 4,Category 7,Category 1,Category 5,Category 8	TV	12	7.45	50019
1690	1690	1226	Fresh Precure!	Category 8,Category 1,Category 2,Category 5	TV	50	7.45	7004
1691	1691	1164	Fullmetal Alchemist: Premium Collection	Category 8,Category 4,Category 5	OVA	3	7.45	44313
1692	1692	1202	Fushigiboshi no☆Futagohime	Category 8,Category 2,Category 5	TV	51	7.45	5074
1693	1693	1833	Ginga Kikoutai Majestic Prince	Category 1,Category 2,Category 6	TV	24	7.45	35196
1694	1694	1016	Groove Adventure Rave	Category 8,Category 4,Category 2,Category 5	TV	51	7.45	56353
1695	1695	3014	Hakuouki Reimeiroku Tokuten Disc	Category 8,Category 1,Category 2	OVA	2	7.46	2178
1696	1696	3152	Hanamaru Youchien	Category 1,Category 5	TV	12	7.45	40243
1697	1697	3644	Hatsukoi Limited	Category 4,Category 2,Category 5	TV	12	7.45	54796
1698	1698	1704	High School DxD New: Oppai, Tsutsumimasu!	Category 8,Category 2,Category 5	OVA	1	7.45	41436
1699	1699	7282	High School! Kimengumi	Category 4,Category 2,Category 5	TV	86	7.45	1316
1700	1700	1058	Hikaru no Go: New Year Special	Category 8,Category 3,Category 4,Category 5	Special	1	7.45	7418
1701	1701	5036	Hokuto no Ken: Toki-den	Category 1	OVA	1	7.45	3662
1702	1702	5154	Inazuma Eleven Go: Chrono Stone	Category 3,Category 4	TV	51	7.45	11939
1703	1703	6344	Keroro Gunsou Movie 1	Category 6,Category 4,Category 5	Movie	1	7.45	3606
1704	1704	3231	Mahoraba: Heartful days	Category 4,Category 2,Category 5	TV	26	7.45	16764
1705	1705	1548	Midori no Hibi	Category 4,Category 2,Category 5	TV	13	7.45	87938
1706	1706	3371	Natsu no Arashi! Akinaichuu	Category 8,Category 2,Category 5	TV	13	7.45	12088
1707	1707	4327	Ookami Shoujo to Kuro Ouji OVA	Category 2,Category 5	OVA	1	7.45	19592
1708	1708	2114	Papa no Iukoto wo Kikinasai! OVA	Category 2,Category 5	OVA	2	7.45	19904
1709	1709	3433	Potemayo Specials	Category 1,Category 2,Category 5	Special	6	7.45	2975
1710	1710	1938	s.CRY.ed	Category 6,Category 1,Category 4,Category 2	TV	26	7.45	52784
1711	1711	3215	Saber Marionette J	Category 4,Category 2,Category 1,Category 5,Category 6	TV	25	7.45	17561
1712	1712	2612	Saint Seiya: Soushuuhen	Category 8,Category 4,Category 6	Special	1	7.45	4031
1713	1713	6332	Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki	Category 6,Category 4,Category 2	Movie	1	7.45	4199
1714	1714	739	Shikabane Hime: Kuro	Category 1,Category 7	TV	12	7.45	46709
1715	1715	6533	Shin Taketori Monogatari: 1000-nen Joou	Category 6,Category 7,Category 2	TV	42	7.45	1805
1716	1716	6130	Shoukoushi Cedie	Category 5,Category 2	TV	43	7.45	1501
1717	1717	3774	Steamboy	Category 6,Category 1,Category 4,Category 2	Movie	1	7.45	40812
1718	1718	1157	Steins;Gate: Soumei Eichi no Cognitive Computing	Category 5	ONA	4	7.45	34426
1719	1719	2946	Strawberry Panic	Category 10,Category 2	TV	26	7.45	72790
1720	1720	6029	Tiger Mask Nisei	Category 1,Category 3,Category 2	TV	33	7.45	2225
1721	1721	6838	Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday	Category 8,Category 4,Category 2	Movie	1	7.45	2210
1722	1722	6372	Yowamushi Pedal: Spare Bike	Category 3,Category 4,Category 2,Category 5	Movie	1	7.45	4009
1723	1723	1653	Yuyushiki	Category 1,Category 2,Category 5	TV	12	7.45	50351
1724	1724	3176	Zoids Shinseiki/Zero	Category 6,Category 3,Category 4,Category 5	TV	26	7.45	16381
1725	1725	2712	Beelzebub Specials	Category 4,Category 2,Category 1,Category 5,Category 8	Special	16	7.44	9834
1726	1726	6308	Bishoujo Senshi Sailor Moon Memorial	Category 8,Category 2	OVA	5	7.44	7981
1727	1727	234	Black Bullet	Category 6,Category 1,Category 7	TV	13	7.44	320267
1728	1728	6685	Brigadoon: Marin to Melan	Category 6,Category 4,Category 2,Category 5	TV	26	7.44	5636
1729	1729	377	C: The Money of Soul and Possibility Control	Category 1,Category 4,Category 7	TV	11	7.44	156853
1730	1730	5070	Doraemon: Obaachan no Omoide	Category 8,Category 6,Category 4,Category 5	Movie	1	7.44	835
1731	1731	3714	El Hazard: The Magnificent World	Category 8,Category 4,Category 2,Category 5	OVA	7	7.44	10130
1732	1732	1210	Erementar Gerad	Category 8,Category 4,Category 2,Category 5	TV	26	7.44	63193
1733	1733	1925	Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day	Category 8,Category 1,Category 4	Special	1	7.44	26382
1734	1734	4476	Galaxy Angel 3	Category 6,Category 5	TV	26	7.44	6244
1735	1735	748	Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!	Category 1,Category 2,Category 5	OVA	1	7.44	26587
1736	1736	584	Love Hina Christmas Special: Silent Eve	Category 2,Category 5	Special	1	7.44	45137
1737	1737	528	Maoyuu Maou Yuusha	Category 8,Category 1,Category 4,Category 2	TV	12	7.44	164445
1738	1738	5441	Minami-ke Natsuyasumi	Category 5	OVA	1	7.44	9580
1739	1739	68	Nabari no Ou	Category 4,Category 2,Category 1,Category 5,Category 8	TV	26	7.44	107384
1740	1740	478	Needless	Category 6,Category 1,Category 4,Category 5	TV	24	7.44	86942
1741	1741	606	One Piece Movie 5: Norowareta Seiken	Category 8,Category 1,Category 4,Category 5	Movie	1	7.44	35357
1742	1742	672	One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi	Category 8,Category 1,Category 4	Movie	1	7.44	31909
1743	1743	641	One Piece: Umi no Heso no Daibouken-hen	Category 8,Category 1,Category 4,Category 5	Special	1	7.44	19649
1744	1744	1015	Rekka no Honoo	Category 1,Category 4	TV	42	7.44	35258
1745	1745	1605	Rozen Maiden (2013)	Category 8,Category 1,Category 2,Category 5	TV	13	7.44	46117
1746	1746	5635	Soukou Kihei Votoms: Pailsen Files	Category 6	OVA	12	7.44	2861
1747	1747	2780	Soukyuu no Fafner: Dead Aggressor - Exodus	Category 6,Category 1,Category 2	TV	13	7.44	11882
1748	1748	219	Strike the Blood	Category 4,Category 2,Category 1,Category 5,Category 8	TV	24	7.44	231387
1749	1749	999	Strike the Blood: Valkyria no Oukoku-hen	Category 4,Category 2,Category 1,Category 5,Category 8	OVA	2	7.44	29176
1750	1750	2129	Tales of Zestiria the X: Saiyaku no Jidai	Category 8,Category 1	Special	1	7.44	26647
1751	1751	2145	Tari Tari	Category 3,Category 2,Category 5	TV	13	7.44	80960
1752	1752	5914	Tegamibachi Gakuen	Category 5	Special	25	7.44	6649
1753	1753	1388	Trinity Blood	Category 8,Category 1	TV	24	7.44	113791
1754	1754	712	Air Gear Special	Category 3,Category 4	Special	1	7.43	33597
1755	1755	1119	Ao no Exorcist: Kuro no Iede	Category 8,Category 1,Category 4	Special	1	7.43	59755
1756	1756	256	Break Blade	Category 8,Category 1,Category 4,Category 6	TV	12	7.43	46601
1757	1757	4667	Damekko Doubutsu	Category 5	TV	26	7.43	8024
1758	1758	5463	Detective Conan OVA 02: 16 Suspects	Category 7,Category 4,Category 5	OVA	1	7.43	8548
1759	1759	6554	Doraemon Movie 09: Nobita no Parallel Saiyuuki	Category 8,Category 4,Category 6	Movie	1	7.43	1189
1760	1760	6560	Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi	Category 8,Category 4,Category 5	Movie	1	7.43	1034
1761	1761	764	ef: A Tale of Melodies. - Prologue	Category 3	Special	1	7.43	13745
1762	1762	3700	Ganbarist! Shun	Category 3,Category 4,Category 5	TV	30	7.43	1700
1763	1763	5142	Ginga Tetsudou no Yoru	Category 4,Category 7,Category 2,Category 1,Category 8	Movie	1	7.43	7755
1764	1764	509	Haiyore! Nyaruko-san W	Category 6,Category 5	TV	12	7.43	84442
1765	1765	3393	Himouto! Umaru-chan: Umaru-chan Mou Ikkai!	Category 1,Category 2,Category 5	OVA	1	7.43	21413
1766	1766	184	Hori-san to Miyamura-kun	Category 4,Category 2,Category 5	OVA	3	7.43	26535
1767	1767	899	Hyouka: Motsubeki Mono wa	Category 5	OVA	1	7.43	68823
1768	1768	950	Kakumeiki Valvrave 2nd Season	Category 1,Category 6	TV	12	7.43	57434
1769	1769	1795	Kannagi	Category 8,Category 4,Category 2,Category 5	TV	13	7.43	94202
1770	1770	1726	Kekkai Sensen: Ousama no Restaurant no Ousama	Category 8,Category 1,Category 4	OVA	1	7.43	9335
1771	1771	3140	Kiba	Category 8,Category 4	TV	51	7.43	47651
1772	1772	4429	Koi ni Naritai Aquarium	Category 3	Music	1	7.43	1683
1773	1773	2498	Mobile Suit Gundam I	Category 6,Category 1,Category 4,Category 2	Movie	1	7.43	12877
1774	1774	1504	Nagasarete Airantou	Category 8,Category 2,Category 5	TV	26	7.43	52817
1775	1775	682	Naruto: Shippuuden Movie 1	Category 8,Category 1,Category 4,Category 5	Movie	1	7.43	108170
1776	1776	1170	Naruto: Shippuuden Movie 2 - Kizuna	Category 8,Category 1,Category 4	Movie	1	7.43	97818
1777	1777	648	One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!	Category 8,Category 1,Category 4,Category 5	Special	1	7.43	17175
1778	1778	502	Ore no Imouto ga Konnani Kawaii Wake ga Nai.	Category 1,Category 5	TV	13	7.43	194791
1779	1779	5978	Oseam	Category 4,Category 2	Movie	1	7.43	3648
1780	1780	2919	Ou Dorobou Jing in Seventh Heaven	Category 8,Category 7,Category 4,Category 5	OVA	3	7.43	8561
1781	1781	3329	Peace Maker Kurogane	Category 1,Category 4,Category 5	TV	24	7.43	35123
