id,insta_follower,tiktok,youtube,price_normalized
INF1950,340351,376557,927504,0.25971806
INF1951,589107,129114,184874,0.602455308
INF1952,27135,31766,559225,0.780427349
INF1953,421006,179724,885138,0.176486465
INF1954,441853,292102,801985,0.937217436
INF1955,625830,843176,364874,0.022999432
INF1956,899577,845408,907091,0.393692648
INF1957,9200,554737,920264,0.104125822
INF1958,192167,900696,756159,0.141313265
INF1959,483129,28156,676749,0.590141972
INF1960,629330,661877,124679,0.87950231
INF1961,15896,609654,975253,0.553155381
INF1962,547418,915909,128363,0.133331896
INF1963,507843,222275,142426,0.153854769
INF1964,650793,756373,992614,0.979728577
INF1965,875979,580470,301167,0.875073255
INF1966,705967,143860,795992,0.624142903
INF1967,844100,167221,221732,0.086935841
INF1968,538354,883139,567674,0.242942596
INF1969,608739,280196,855531,0.107882502
INF1970,99152,546670,590166,0.428696244
INF1971,268190,478367,620122,0.814229512
INF1972,174510,746424,560656,0.082936169
INF1973,204786,151087,585704,0.124127906
INF1974,821889,407052,276180,0.671456153
INF1975,899031,12943,77562,0.481403975
INF1976,215196,16181,874917,0.758883015
INF1977,917060,460791,652336,0.948046749
INF1978,909336,112937,46463,0.680945828
INF1979,793727,987508,735799,0.103893614
INF1980,721062,825851,776691,0.993966752
INF1981,167558,793217,61020,0.586835166
INF1982,622144,584204,138771,0.001655913
INF1983,558448,574551,473604,0.490714067
INF1984,586729,497731,9338,0.629967261
INF1985,563605,523062,224321,0.690757343
INF1986,990147,645785,125495,0.272859302
INF1987,881599,290743,444210,0.473209834
INF1988,704515,362831,373867,0.927210904
INF1989,297827,279111,176361,0.107802293
INF1990,702848,64862,268173,0.076413287
INF1991,625166,824129,565706,0.485395894
INF1992,688657,572466,105394,0.862453958
INF1993,312487,511803,824439,0.930819047
INF1994,400741,474320,278720,0.239419542
INF1995,271187,106463,116039,0.340406213
INF1996,268784,934462,571650,0.051683306
INF1997,21405,129026,362474,0.948537575
INF1998,522187,864260,735356,0.49265149
INF1999,5407,127941,525124,0.126663708
INF2000,425190,783527,833195,0.730481608
INF2001,133456,810689,197542,0.506609762
INF2002,812492,766168,426876,0.831947182
INF2003,349522,26710,625611,0.507737583
INF2004,763397,257145,791718,0.561519247
INF2005,962432,141344,61365,0.660780579
INF2006,708832,888168,835629,0.407305724
INF2007,290764,996858,941035,0.351455923
INF2008,543574,299310,684590,0.906898375
INF2009,47059,743002,757366,0.161527229
INF2010,912777,492801,125463,0.273213332
INF2011,75176,237968,427329,0.53669245
INF2012,315569,170458,52788,0.602489295
INF2013,158077,839211,842688,0.247979224
INF2014,619450,372937,903917,0.873765208
INF2015,440529,736881,941138,0.990348403
INF2016,138614,199191,267387,0.20206307
INF2017,984443,188621,935640,0.448660571
INF2018,972709,992623,354020,0.707437488
INF2019,850659,971938,113834,0.492401728
INF2020,878224,105640,250991,0.120938218
INF2021,424149,111440,736021,0.587570029
INF2022,611253,962097,188389,0.218903519
INF2023,398903,669800,667886,0.553497502
INF2024,219352,213821,950799,0.102023707
INF2025,156573,579541,801102,0.976343443
INF2026,273204,713683,338594,0.599076904
INF2027,458323,588819,297922,0.717405105
INF2028,550598,506855,809441,0.951554483
INF2029,618867,454471,49307,0.336717962
INF2030,816428,37907,248366,0.839603587
INF2031,858608,90983,52835,0.969769034
INF2032,207014,564635,422291,0.54747947
INF2033,576650,889195,507176,0.342244516
INF2034,216767,806928,989789,0.084313748
INF2035,247800,420621,821219,0.544931887
INF2036,993079,86354,325643,0.710376581
INF2037,513089,643122,344720,0.794171916
INF2038,406370,107273,683367,0.047683584
INF2039,575403,148326,24653,0.314209779
INF2040,378389,876207,908964,0.644932881
INF2041,844447,415840,256085,0.353652024
INF2042,305387,657858,891797,0.029146285
INF2043,211986,846995,577632,0.111851906
INF2044,246898,923692,178377,0.309442431
INF2045,444233,686920,404207,0.440892242
INF2046,586606,502385,145204,0.842129984
INF2047,855033,247363,583277,0.809017234
INF2048,609760,336103,249595,0.251438106
INF2049,274384,489275,756162,0.381608271
INF2050,309948,541507,906783,0.797990325
INF2051,661581,217138,476612,0.68145344
INF2052,282348,808121,324699,0.159488092
INF2053,84173,373774,238005,0.132106334
INF2054,868273,657488,894017,0.737543811
INF2055,191117,712574,381756,0.633164374
INF2056,965550,537866,992510,0.624351553
INF2057,914073,467152,410113,0.946550612
INF2058,293524,946607,840027,0.986697091
INF2059,573207,512252,368206,0.136203774
INF2060,84131,280324,674701,0.377102005
INF2061,900376,835744,534366,0.16344891
INF2062,323082,648183,468120,0.027706875
INF2063,129509,783886,714296,0.325835267
INF2064,960802,739772,235394,0.577491374
INF2065,201096,568150,661033,0.883114883
INF2066,359966,315856,744213,0.623893896
INF2067,863124,984093,920949,0.550648992
INF2068,111513,286610,764667,0.562741143
INF2069,206529,892682,137768,0.683842915
INF2070,837630,864625,102579,0.113173423
INF2071,855609,200397,125992,0.818828172
INF2072,551652,421001,860203,0.83511178
INF2073,126814,434274,295885,0.681757753
INF2074,256158,170160,766251,0.594553853
INF2075,171543,98118,776595,0.004609293
INF2076,395897,471720,658274,0.966015075
INF2077,803953,98511,367889,0.177777297
INF2078,667949,947031,20378,0.771794347
INF2079,110190,920328,968810,0.383082017
INF2080,180920,361869,405307,0.52509853
INF2081,260937,491552,591268,0.854854265
INF2082,201351,937744,661027,0.28970082
INF2083,871574,462751,470706,0.046825836
INF2084,683466,417385,278465,0.104644565
INF2085,704027,743903,340586,0.989638182
INF2086,708212,352870,773095,0.501079525
INF2087,324217,795222,673288,0.024482661
INF2088,442972,695742,718014,0.002791967
INF2089,7635,479388,607192,0.424926506
INF2090,581942,942031,345465,0.736155764
INF2091,437800,719272,953113,0.469215512
INF2092,323551,406775,597653,0.15350046
INF2093,378933,322117,569168,0.112749419
INF2094,320443,186153,176955,0.311304849
INF2095,228187,149412,514510,0.114105367
INF2096,188986,605303,107601,0.446843668
INF2097,852967,723833,31648,0.882660145
INF2098,391109,295169,127306,0.710231061
INF2099,330519,447865,727264,0.301889944
INF2100,832332,535977,402871,0.670129705
INF2101,496952,77782,501207,0.715778834
INF2102,657168,192173,539172,0.598270106
INF2103,228517,632771,159839,0.288049287
INF2104,110763,600782,684012,0.918512985
INF2105,608371,27056,335745,0.212364532
INF2106,517682,737107,487972,0.589278573
INF2107,60646,570315,856483,0.189094892
INF2108,366543,230645,529541,0.473174133
INF2109,199595,727366,795179,0.129166556
INF2110,789858,10125,282447,0.974614107
INF2111,296472,863743,318947,0.902020764
INF2112,166235,598812,72339,0.825809981
INF2113,787998,230265,228153,0.832533107
INF2114,309638,677093,551928,0.944998202
INF2115,125307,902895,442142,0.556226142
INF2116,466812,474971,814475,0.740088802
INF2117,250828,513111,474167,0.264231415
INF2118,93078,80978,100531,0.188593041
INF2119,240173,600700,209639,0.575821174
INF2120,374788,217538,686259,0.983890539
INF2121,698647,864347,570648,0.549160166
INF2122,986632,879512,599922,0.132412754
INF2123,901129,745935,287777,0.228078605
INF2124,859266,353093,167756,0.640565684
INF2125,697663,45202,258928,0.687612005
INF2126,663230,844984,242743,0.509228486
INF2127,527178,528623,706006,0.612895985
INF2128,815564,980628,272533,0.713110372
INF2129,874076,419497,301502,0.869469964
INF2130,840912,628927,288490,0.378415705
INF2131,767251,677611,840145,0.408484336
INF2132,185051,668115,452159,0.072069451
INF2133,858368,707924,723557,0.823698267
INF2134,811765,108225,634311,0.206731445
INF2135,82174,933113,380399,0.330101019
INF2136,894868,411818,395733,0.666143827
INF2137,886434,98101,22498,0.273715008
INF2138,283065,314232,423127,0.123797918
INF2139,963069,980454,667252,0.181496016
INF2140,856420,760848,167713,0.313891042
INF2141,739581,586578,102033,0.007710174
INF2142,801780,658602,848465,0.007108334
INF2143,681279,790775,783769,0.582842233
INF2144,189830,122649,61325,0.32557406
INF2145,720611,188137,274330,0.292699273
INF2146,177931,724798,445505,0.622659546
INF2147,34723,346096,986375,0.944272245
INF2148,550998,795436,44090,0.666125654
INF2149,244573,88933,806917,0.362079641
INF2150,413869,620609,183134,0.649855399
INF2151,921470,49965,705856,0.02074535
INF2152,436451,445010,688257,0.363360454
INF2153,206238,359351,698146,0.488682645
INF2154,73109,556508,976135,0.053113536
INF2155,813356,744780,92061,0.431820446
INF2156,912899,115989,64424,0.389981361
INF2157,751938,799957,106442,0.71879181
INF2158,48129,43344,336169,0.927647807
INF2159,840669,156936,241773,0.859011447
INF2160,511186,225146,87175,0.303589818
INF2161,215136,493493,554015,0.687323301
INF2162,183439,846569,86857,0.643186899
INF2163,329143,691132,627161,0.243754265
INF2164,534307,455380,561226,0.515824573
INF2165,944975,281610,415290,0.060342135
INF2166,386204,693107,473954,0.836929635
INF2167,664984,123373,880478,0.200614915
INF2168,408194,724782,161445,0.179917531
INF2169,616944,900863,320076,0.05831353
INF2170,287840,404991,114565,0.565825829
INF2171,46126,222732,100873,0.033221123
INF2172,296185,118334,354015,0.335368341
INF2173,933020,718465,203301,0.201965519
INF2174,866273,174975,633321,0.718310857
INF2175,316629,620362,31658,0.194499894
INF2176,583409,871962,509067,0.129104963
INF2177,194722,28433,361131,0.892366025
INF2178,895906,423628,244528,0.606911293
INF2179,347854,320979,46854,0.768156584
INF2180,591736,369960,87334,0.64441022
INF2181,71007,754905,479396,0.687793378
INF2182,460854,680778,761647,0.515677838
INF2183,589037,944792,568553,0.564931409
INF2184,217554,237301,152674,0.112059129
INF2185,983285,961830,872450,0.172206264
INF2186,338648,836667,140726,0.860190927
INF2187,224842,668775,739371,0.725021508
INF2188,85263,689853,252752,0.052525569
INF2189,28511,874682,304958,0.123595605
INF2190,512328,121829,877023,0.532923413
INF2191,172686,845203,437204,0.297157857
INF2192,191259,464240,989730,0.203781163
INF2193,818016,424406,581558,0.285227557
INF2194,610771,139449,309583,0.953033833
INF2195,455891,884548,426535,0.125178532
INF2196,928072,636925,559535,0.926122755
INF2197,8536,134599,855963,0.418762852
INF2198,666062,385818,111387,0.317202824
INF2199,892143,519104,339676,0.514540373
INF2200,878407,114971,828058,0.143629809
INF2201,958963,957711,903768,0.475465052
INF2202,180870,661542,72476,0.556914296
INF2203,856246,661123,360642,0.574063775
INF2204,702048,423087,595590,0.781266282
INF2205,149338,161066,950104,0.660186094
INF2206,106037,974262,616522,0.547621887
INF2207,895858,310780,19753,0.832305948
INF2208,52853,54669,972877,0.087305974
INF2209,127933,564588,584217,0.882544664
INF2210,42958,622908,247429,0.186530784
INF2211,342639,462957,222594,0.713310287
INF2212,414562,510940,973353,0.192674444
INF2213,507511,695316,72186,0.590689139
INF2214,610860,309887,649782,0.058263326
INF2215,609202,891586,740616,0.723080397
INF2216,436671,889672,792440,0.751964684
INF2217,329408,997194,968186,0.265263466
INF2218,727684,367103,957368,0.54146646
INF2219,846220,700256,658469,0.745979494
INF2220,349330,799596,420233,0.53529733
INF2221,201643,106031,280060,0.914670937
INF2222,229048,360354,249476,0.374457972
INF2223,694292,969761,917037,0.679357147
INF2224,811044,120237,742457,0.395860977
INF2225,274987,425179,458456,0.757457642
INF2226,112657,614372,171334,0.894297419
INF2227,417383,535487,15212,0.745056652
INF2228,646876,211789,458285,0.124881751
INF2229,548768,593155,614341,0.903613283
INF2230,485488,513698,330764,0.391206722
INF2231,393088,781772,997584,0.208058563
INF2232,635955,901535,718411,0.323935409
INF2233,288176,212316,791471,0.253814327
INF2234,128266,706533,826049,0.279054898
INF2235,955528,714810,499496,0.905366782
INF2236,829237,732409,682715,0.573929321
INF2237,338911,127650,792207,0.024110678
INF2238,479951,753886,185981,0.072659577
INF2239,895301,942204,77377,0.942345551
INF2240,565824,731503,773928,0.860746032
INF2241,983253,998835,205074,0.273283446
INF2242,824362,84553,760213,0.483947903
INF2243,469743,125923,388734,0.149067263
INF2244,700560,277586,765892,0.429453613
INF2245,525973,232971,338520,0.561078438
INF2246,291557,569876,614263,0.301558183
INF2247,693621,422205,834885,0.405832175
INF2248,421211,345214,536332,0.982152627
INF2249,172986,387716,611589,0.397746013
INF2250,352225,512695,698934,0.102252168
INF2251,781451,932868,964299,0.744873366
INF2252,324206,854500,662488,0.408943149
INF2253,6229,199012,472546,0.458795111
INF2254,496084,200576,234375,0.257547982
INF2255,17773,663514,791295,0.214361123
INF2256,409746,636387,871533,0.047159765
INF2257,676982,798242,362987,0.633595
INF2258,741185,836126,38679,0.145271852
INF2259,77010,535282,313922,0.851172897
INF2260,14033,953006,700390,0.800936039
INF2261,260704,360304,381530,0.85243582
INF2262,787996,111080,671633,0.953266105
INF2263,811933,176078,927967,0.750496599
INF2264,682417,495690,643375,0.321324655
INF2265,119403,443026,219946,0.293884904
INF2266,674290,211887,232135,0.971280398
INF2267,723314,640635,183334,0.143186255
INF2268,530477,123272,503031,0.8466127
INF2269,34689,467215,677410,0.012752407
INF2270,948106,820590,702798,0.807111523
INF2271,920993,72277,198489,0.595890725
INF2272,536353,736475,585605,0.233136363
INF2273,785851,393833,585528,0.248706773
INF2274,540428,106109,961366,0.534346586
INF2275,260366,242943,514112,0.934328181
INF2276,933079,118525,917773,0.168812946
INF2277,320672,343935,189910,0.676556866
INF2278,674746,471390,527851,0.381603586
INF2279,324225,403772,496849,0.256679587
INF2280,816260,603578,657583,0.554772317
INF2281,170155,194411,185260,0.641444063
INF2282,469268,579359,432666,0.206951949
INF2283,465899,306507,377793,0.451927369
INF2284,754101,179066,425981,0.564883703
INF2285,319932,315994,386307,0.985664308
INF2286,25333,725302,734522,0.66623513
INF2287,651833,283990,80229,0.967065532
INF2288,367625,501836,411885,0.948638586
INF2289,778850,543642,648394,0.418566669
INF2290,192430,575019,419501,0.680306168
INF2291,911992,394156,361248,0.177460372
INF2292,458863,218691,667444,0.729763273
INF2293,167085,135092,85106,0.506951558
INF2294,472241,946960,690477,0.533726425
INF2295,384913,88272,505959,0.60624157
INF2296,551849,925953,198942,0.571100072
INF2297,322096,945243,778076,0.270618258
INF2298,859271,222589,992907,0.696266298
INF2299,454755,596535,711331,0.411455635
INF2300,383458,27669,104762,0.72570904
INF2301,554829,357998,231915,0.056187755
INF2302,849843,722344,351047,0.248586427
INF2303,340352,288679,599120,0.013814485
INF2304,210445,770357,286847,0.674806985
INF2305,360817,389301,403235,0.832054097
INF2306,220666,428782,7766,0.614766357
INF2307,467069,455947,751824,0.473224569
INF2308,581463,783392,918360,0.265074216
INF2309,601156,425292,906776,0.298293188
INF2310,646637,133935,755385,0.156887158
INF2311,427163,693492,20337,0.23888249
INF2312,566432,438695,203473,0.401023531
INF2313,16809,415914,89921,0.237585118
INF2314,731201,258339,710334,0.070663268
INF2315,885394,771264,354697,0.195575167
INF2316,276303,468862,687749,0.122540197
INF2317,530309,882706,869206,0.346682598
INF2318,437338,410895,724960,0.936157934
INF2319,781779,126410,392262,0.507924165
INF2320,956081,481596,857051,0.203365542
INF2321,365607,200175,170879,0.382684366
INF2322,569126,823417,205404,0.223905832
INF2323,310680,475416,512694,0.624665066
INF2324,844913,944149,423699,0.243210897
INF2325,51737,504831,236239,0.834349205
INF2326,454814,849644,475251,0.034305386
INF2327,718824,813471,160257,0.946654576
INF2328,397136,684351,288333,0.594352925
INF2329,560846,438801,809109,0.485912708
INF2330,570509,745466,494519,0.3569324
INF2331,696378,945986,309253,0.085149798
INF2332,571313,840956,8935,0.362974903
INF2333,502319,245974,165714,0.179345671
INF2334,542785,101257,192561,0.176465562
INF2335,138878,82690,527814,0.341004873
INF2336,328674,791148,52499,0.156183281
INF2337,851909,199642,80197,0.80071919
INF2338,562945,374478,381599,0.823203915
INF2339,473582,478418,778796,0.02078292
INF2340,533768,491428,162035,0.207542173
INF2341,142118,295899,638072,0.017318373
INF2342,995144,211039,800817,0.068694493
INF2343,315740,38471,216211,0.472381728
INF2344,122717,317501,633934,0.007133104
INF2345,17610,28357,255166,0.574373155
INF2346,665216,327495,495391,0.600778634
INF2347,52299,744360,503380,0.270623845
INF2348,402156,531368,408121,0.586561132
INF2349,130938,671242,666953,0.023751065
INF2350,52812,92686,448259,0.677403356
INF2351,238721,385756,870925,0.812362894
INF2352,124758,131522,402019,0.164992423
INF2353,883692,951510,842616,0.60168359
INF2354,460315,77271,143125,0.954834236
INF2355,62887,494645,908749,0.691009935
INF2356,23179,966962,717037,0.949222693
INF2357,117943,86357,537830,0.598574246
INF2358,14019,228421,412912,0.713444431
INF2359,870466,583970,366309,0.611984809
